ADM0_NAME,ADM1_NAME,ADM2_NAME,Income_Category,Income_SubCategory,Income_Month,Income_Year,IncomeValue,Indicator_Type,Income_DataSource
Bangladesh,,,Labor - Daily/Unskilled - NonAgro,,1,2009,13.95613241,Baseline,"WFP VAM Bangladesh Household Food Security and Nutrition Assessment Report (CFSVA), 2009"
Bangladesh,,,Labor - Salary/Regular,,1,2009,12.41374487,Baseline,"WFP VAM Bangladesh Household Food Security and Nutrition Assessment Report (CFSVA), 2009"
Bangladesh,,,Labor - Wage/Semi-skilled,,1,2009,2.946518587,Baseline,"WFP VAM Bangladesh Household Food Security and Nutrition Assessment Report (CFSVA), 2009"
Bangladesh,,,Non-Wage - Remittance/Fam. Aid,,1,2009,7.352296262,Baseline,"WFP VAM Bangladesh Household Food Security and Nutrition Assessment Report (CFSVA), 2009"
Bangladesh,,,Other,,1,2009,4.115193339,Baseline,"WFP VAM Bangladesh Household Food Security and Nutrition Assessment Report (CFSVA), 2009"
Benin,Alibori,,Agro - Cash Crops,,3,2013,2.209302326,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Alibori,,Agro - Fishing,,3,2013,0.23255814,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Alibori,,Agro - Food Crops,,3,2013,59.88372093,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Alibori,,Agro - Livestock,,3,2013,7.558139535,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Alibori,,Commerce - Business/Trading,,3,2013,10.93023256,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Alibori,,Commerce - Rents/Investment,,3,2013,0.23255814,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Alibori,,Commerce - Self-Employment,,3,2013,2.209302326,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Alibori,,Labor - Artisan/Skilled,,3,2013,8.837209302,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Alibori,,Labor - Daily/Unskilled - Mixed,,3,2013,0.581395349,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Alibori,,Labor - Salary/Regular,,3,2013,3.255813953,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Alibori,,Non-Wage - Aid/Welfare,,3,2013,1.162790698,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Alibori,,Non-Wage - Remittance/Fam. Aid,,3,2013,0.11627907,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Alibori,,Other,,3,2013,2.790697674,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Atakora,,Agro - Cash Crops,,3,2013,13.12607945,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Atakora,,Agro - Food Crops,,3,2013,60.27633851,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Atakora,,Agro - Livestock,,3,2013,1.295336788,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Atakora,,Commerce - Business/Trading,,3,2013,7.599309154,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Atakora,,Commerce - Rents/Investment,,3,2013,0.345423143,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Atakora,,Commerce - Self-Employment,,3,2013,0.949913644,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Atakora,,Labor - Artisan/Skilled,,3,2013,3.972366149,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Atakora,,Labor - Daily/Unskilled - Mixed,,3,2013,0.604490501,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Atakora,,Labor - Salary/Regular,,3,2013,3.10880829,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Atakora,,Non-Wage - Aid/Welfare,,3,2013,2.417962003,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Atakora,,Non-Wage - Pension/Benefit,,3,2013,1.727115717,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Atakora,,Non-Wage - Remittance/Fam. Aid,,3,2013,1.640759931,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Atakora,,Ntrl Rsrc - Hunter/Gatherer,,3,2013,0.086355786,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Atakora,,Other,,3,2013,2.849740933,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Atlantique,,Agro - Cash Crops,,3,2013,3.63540569,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Atlantique,,Agro - Fishing,,3,2013,8.482613277,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Atlantique,,Agro - Food Crops,,3,2013,19.54689146,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Atlantique,,Agro - Livestock,,3,2013,0.52687039,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Atlantique,,Commerce - Business/Trading,,3,2013,14.38356164,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Atlantique,,Commerce - Rents/Investment,,3,2013,0.842992624,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Atlantique,,Commerce - Self-Employment,,3,2013,6.375131718,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Atlantique,,Labor - Artisan/Skilled,,3,2013,22.91886196,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Atlantique,,Labor - Daily/Unskilled - Mixed,,3,2013,3.530031612,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Atlantique,,Labor - Salary/Regular,,3,2013,10.06322445,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Atlantique,,Non-Wage - Aid/Welfare,,3,2013,1.422550053,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Atlantique,,Non-Wage - Pension/Benefit,,3,2013,1.738672287,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Atlantique,,Non-Wage - Remittance/Fam. Aid,,3,2013,4.478398314,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Atlantique,,Ntrl Rsrc - Hunter/Gatherer,,3,2013,0.105374078,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Atlantique,,Other,,3,2013,1.949420443,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Borgou,,Agro - Cash Crops,,3,2013,4.918032787,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Borgou,,Agro - Fishing,,3,2013,0.081967213,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Borgou,,Agro - Food Crops,,3,2013,43.52459016,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Borgou,,Agro - Livestock,,3,2013,6.31147541,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Borgou,,Commerce - Business/Trading,,3,2013,9.508196721,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Borgou,,Commerce - Rents/Investment,,3,2013,0.491803279,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Borgou,,Commerce - Self-Employment,,3,2013,5.655737705,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Borgou,,Labor - Artisan/Skilled,,3,2013,7.950819672,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Borgou,,Labor - Daily/Unskilled - Mixed,,3,2013,1.803278689,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Borgou,,Labor - Salary/Regular,,3,2013,8.524590164,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Borgou,,Non-Wage - Aid/Welfare,,3,2013,4.344262295,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Borgou,,Non-Wage - Pension/Benefit,,3,2013,2.049180328,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Borgou,,Non-Wage - Remittance/Fam. Aid,,3,2013,4.098360656,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Borgou,,Ntrl Rsrc - Hunter/Gatherer,,3,2013,0.163934426,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Borgou,,Other,,3,2013,0.573770492,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Collines,,Agro - Cash Crops,,3,2013,5,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Collines,,Agro - Food Crops,,3,2013,46.16666667,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Collines,,Agro - Livestock,,3,2013,1,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Collines,,Commerce - Business/Trading,,3,2013,13.16666667,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Collines,,Commerce - Self-Employment,,3,2013,3.583333333,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Collines,,Labor - Artisan/Skilled,,3,2013,14.16666667,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Collines,,Labor - Daily/Unskilled - Mixed,,3,2013,2,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Collines,,Labor - Salary/Regular,,3,2013,5.833333333,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Collines,,Non-Wage - Aid/Welfare,,3,2013,2,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Collines,,Non-Wage - Pension/Benefit,,3,2013,1.166666667,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Collines,,Non-Wage - Remittance/Fam. Aid,,3,2013,2.5,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Collines,,Ntrl Rsrc - Hunter/Gatherer,,3,2013,0.416666667,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Collines,,Other,,3,2013,3,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Couffo,,Agro - Cash Crops,,3,2013,4.074074074,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Couffo,,Agro - Food Crops,,3,2013,37.59259259,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Couffo,,Agro - Livestock,,3,2013,0.740740741,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Couffo,,Asset Sales/Savings/Credit,,3,2013,0.092592593,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Couffo,,Commerce - Business/Trading,,3,2013,14.81481481,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Couffo,,Commerce - Rents/Investment,,3,2013,0.092592593,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Couffo,,Commerce - Self-Employment,,3,2013,6.481481481,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Couffo,,Labor - Artisan/Skilled,,3,2013,16.2037037,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Couffo,,Labor - Daily/Unskilled - Mixed,,3,2013,1.944444444,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Couffo,,Labor - Salary/Regular,,3,2013,4.722222222,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Couffo,,Non-Wage - Aid/Welfare,,3,2013,1.388888889,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Couffo,,Non-Wage - Pension/Benefit,,3,2013,0.462962963,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Couffo,,Non-Wage - Remittance/Fam. Aid,,3,2013,8.796296296,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Couffo,,Ntrl Rsrc - Hunter/Gatherer,,3,2013,0.092592593,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Couffo,,Other,,3,2013,2.5,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Donga,,Agro - Cash Crops,,3,2013,1.865136298,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Donga,,Agro - Food Crops,,3,2013,54.3758967,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Donga,,Agro - Livestock,,3,2013,2.725968436,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Donga,,Commerce - Business/Trading,,3,2013,10.47345768,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Donga,,Commerce - Rents/Investment,,3,2013,0.286944046,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Donga,,Commerce - Self-Employment,,3,2013,1.43472023,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Donga,,Labor - Artisan/Skilled,,3,2013,9.756097561,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Donga,,Labor - Daily/Unskilled - Mixed,,3,2013,2.582496413,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Donga,,Labor - Salary/Regular,,3,2013,6.599713056,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Donga,,Non-Wage - Aid/Welfare,,3,2013,3.156384505,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Donga,,Non-Wage - Pension/Benefit,,3,2013,0.573888092,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Donga,,Non-Wage - Remittance/Fam. Aid,,3,2013,2.869440459,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Donga,,Ntrl Rsrc - Hunter/Gatherer,,3,2013,0.430416069,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Donga,,Other,,3,2013,2.869440459,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Littoral,,Agro - Cash Crops,,3,2013,2.55952381,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Littoral,,Agro - Fishing,,3,2013,0.238095238,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Littoral,,Agro - Food Crops,,3,2013,0.119047619,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Littoral,,Agro - Livestock,,3,2013,0.178571429,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Littoral,,Commerce - Business/Trading,,3,2013,28.86904762,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Littoral,,Commerce - Rents/Investment,,3,2013,3.928571429,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Littoral,,Commerce - Self-Employment,,3,2013,5.595238095,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Littoral,,Labor - Artisan/Skilled,,3,2013,24.64285714,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Littoral,,Labor - Daily/Unskilled - Mixed,,3,2013,3.392857143,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Littoral,,Labor - Salary/Regular,,3,2013,18.86904762,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Littoral,,Non-Wage - Aid/Welfare,,3,2013,0.357142857,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Littoral,,Non-Wage - Pension/Benefit,,3,2013,5.833333333,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Littoral,,Non-Wage - Remittance/Fam. Aid,,3,2013,2.976190476,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
Benin,Littoral,,Other,,3,2013,2.44047619,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite et de la Securite Alimentaire (AGVSA), 2014"
